918352	  592.3	  488.2	  881.0	  595.3	  497.4	  829.0	    0.0	.....
918353	  592.2	  488.2	  880.0	  595.1	  497.6	  826.0	    0.0	.....
918354	  592.2	  488.3	  879.0	  595.0	  497.8	  824.0	    0.0	.....
918355	  592.4	  488.3	  878.0	  595.6	  498.0	  824.0	    0.0	.....
918356	  592.7	  488.3	  878.0	  596.1	  497.8	  824.0	    0.0	.....
918357	  593.1	  488.2	  878.0	  596.2	  497.1	  825.0	    0.0	.....
918358	  593.5	  488.1	  878.0	  595.6	  496.4	  825.0	    0.0	.....
918359	  593.7	  488.4	  877.0	  595.0	  496.0	  823.0	    0.0	.....
918360	  593.6	  488.9	  875.0	  594.9	  496.2	  821.0	    0.0	.....
918361	  593.5	  489.3	  874.0	  594.8	  496.4	  819.0	    0.0	.....
918362	  593.8	  489.2	  874.0	  594.8	  496.6	  818.0	    0.0	.....
918363	  594.2	  489.2	  873.0	  595.0	  496.6	  816.0	    0.0	.....
918364	  594.3	  489.6	  871.0	  595.1	  496.6	  815.0	    0.0	.....
918365	  594.0	  489.9	  870.0	  594.7	  496.6	  815.0	    0.0	.....
918366	  593.8	  490.1	  870.0	  594.2	  496.7	  815.0	    0.0	.....
918367	  593.9	  489.9	  870.0	  593.8	  496.8	  814.0	    0.0	.....
918368	  593.9	  489.8	  871.0	  594.1	  497.0	  813.0	    0.0	.....
918369	  593.8	  489.8	  870.0	  594.4	  497.2	  813.0	    0.0	.....
918370	  593.5	  489.8	  869.0	  594.6	  497.2	  813.0	    0.0	.....
918371	  593.1	  489.8	  868.0	  594.8	  497.1	  813.0	    0.0	.....
918372	  592.8	  489.9	  868.0	  595.0	  497.0	  811.0	    0.0	.....
918373	  592.6	  490.1	  867.0	  594.5	  496.8	  810.0	    0.0	.....
918374	  592.6	  490.3	  866.0	  593.3	  496.0	  808.0	    0.0	.....
918375	  592.5	  490.4	  865.0	  592.2	  495.3	  808.0	    0.0	.....
918376	  592.4	  490.4	  865.0	  592.0	  495.1	  809.0	    0.0	.....
918377	  592.3	  490.4	  865.0	  592.2	  495.5	  810.0	    0.0	.....
918378	  592.2	  490.5	  866.0	  592.4	  495.5	  810.0	    0.0	.....
918379	  592.5	  490.6	  865.0	  592.5	  495.1	  809.0	    0.0	.....
918380	  592.9	  490.9	  865.0	  592.6	  495.0	  808.0	    0.0	.....
918381	  592.9	  490.8	  865.0	  592.5	  495.4	  806.0	    0.0	.....
918382	  592.6	  490.7	  865.0	  592.5	  496.0	  803.0	    0.0	.....
918383	  592.3	  490.5	  865.0	  592.4	  496.3	  802.0	    0.0	.....
918384	  592.2	  490.7	  864.0	  592.5	  496.4	  802.0	    0.0	.....
918385	  592.1	  491.0	  864.0	  592.6	  496.5	  803.0	    0.0	.....
918386	  592.1	  491.2	  863.0	  592.7	  497.4	  804.0	    0.0	.....
918387	  592.6	  491.1	  863.0	  592.9	  498.4	  805.0	    0.0	.....
918388	  593.1	  491.0	  863.0	  592.5	  499.2	  804.0	    0.0	.....
918389	  593.7	  491.1	  863.0	  592.2	  499.0	  803.0	    0.0	.....
918390	  593.7	  491.3	  863.0	  592.1	  498.1	  802.0	    0.0	.....
918391	  593.8	  491.6	  862.0	  592.2	  497.4	  802.0	    0.0	.....
918392	  594.0	  491.9	  861.0	  592.3	  496.7	  802.0	    0.0	.....
918393	  594.2	  492.3	  861.0	  592.1	  496.8	  802.0	    0.0	.....
918394	  594.4	  492.7	  861.0	  591.9	  496.8	  802.0	    0.0	.....
918395	  594.7	  492.6	  861.0	  592.6	  496.8	  802.0	    0.0	.....
918396	  594.8	  492.3	  858.0	  593.5	  497.3	  799.0	    0.0	.....
918397	  594.8	  492.0	  855.0	  594.3	  497.8	  797.0	    0.0	.....
918398	  594.8	  492.1	  852.0	  594.2	  498.4	  796.0	    0.0	.....
918399	  594.6	  492.1	  852.0	  594.3	  498.4	  798.0	    0.0	.....
918400	  594.5	  492.0	  853.0	  594.6	  498.5	  799.0	    0.0	.....
918401	  594.3	  491.6	  853.0	  594.8	  498.6	  799.0	    0.0	.....
918402	  594.2	  490.7	  854.0	  594.8	  498.6	  799.0	    0.0	.....
918403	  594.2	  490.0	  853.0	  594.4	  498.6	  797.0	    0.0	.....
918404	  594.4	  489.6	  852.0	  594.1	  498.7	  795.0	    0.0	.....
918405	  594.5	  489.9	  851.0	  594.0	  498.8	  794.0	    0.0	.....
918406	  594.5	  490.1	  851.0	  594.0	  498.7	  793.0	    0.0	.....
918407	  594.5	  490.2	  851.0	  594.0	  498.3	  792.0	    0.0	.....
918408	  594.5	  490.4	  850.0	  594.1	  497.9	  792.0	    0.0	.....
918409	  594.8	  490.5	  849.0	  594.0	  497.8	  793.0	    0.0	.....
918410	  595.2	  490.6	  849.0	  593.9	  497.8	  794.0	    0.0	.....
918411	  595.4	  490.6	  848.0	  593.7	  497.9	  795.0	    0.0	.....
918412	  595.4	  490.6	  848.0	  593.5	  497.9	  796.0	    0.0	.....
918413	  595.3	  490.5	  848.0	  593.5	  498.5	  796.0	    0.0	.....
918414	  594.6	  490.6	  848.0	  593.6	  499.1	  796.0	    0.0	.....
918415	  593.8	  490.8	  847.0	  593.9	  499.8	  793.0	    0.0	.....
918416	  593.9	  491.1	  846.0	  594.2	  500.0	  792.0	    0.0	.....
918417	  594.5	  491.3	  846.0	  594.5	  500.1	  790.0	    0.0	.....
918418	  594.7	  490.9	  846.0	  594.6	  500.0	  791.0	    0.0	.....
918419	  594.2	  490.2	  846.0	  594.6	  499.8	  790.0	    0.0	.....
918420	  593.7	  489.6	  845.0	  594.5	  499.4	  790.0	    0.0	.....
918421	  593.7	  490.2	  845.0	  594.4	  499.2	  789.0	    0.0	.....
918422	  593.9	  490.8	  844.0	  593.8	  499.0	  787.0	    0.0	.....
918423	  593.9	  491.5	  843.0	  593.3	  498.8	  786.0	    0.0	.....
918424	  594.0	  491.0	  843.0	  592.8	  498.5	  786.0	    0.0	.....
918425	  593.7	  490.3	  841.0	  592.8	  498.5	  786.0	    0.0	.....
918426	  593.4	  490.0	  840.0	  592.7	  498.6	  785.0	    0.0	.....
918427	  593.1	  490.3	  840.0	  592.7	  498.8	  785.0	    0.0	.....
918428	  593.0	  490.5	  841.0	  592.9	  498.6	  786.0	    0.0	.....
918429	  592.9	  490.3	  841.0	  593.3	  498.5	  785.0	    0.0	.....
918430	  592.6	  490.6	  841.0	  593.6	  498.5	  783.0	    0.0	.....
918431	  592.4	  491.0	  841.0	  593.7	  498.5	  782.0	    0.0	.....
918432	  592.3	  491.3	  841.0	  593.8	  498.5	  782.0	    0.0	.....
918433	  592.2	  491.2	  841.0	  593.9	  498.3	  783.0	    0.0	.....
918434	  592.1	  491.1	  841.0	  593.8	  498.1	  783.0	    0.0	.....
918435	  592.1	  491.0	  841.0	  593.8	  498.0	  783.0	    0.0	.....
918436	  592.4	  490.9	  841.0	  593.8	  498.3	  782.0	    0.0	.....
918437	  592.6	  491.2	  841.0	  594.0	  498.6	  781.0	    0.0	.....
918438	  592.7	  491.4	  841.0	  594.6	  498.7	  782.0	    0.0	.....
918439	  592.7	  491.8	  841.0	  595.0	  498.6	  782.0	    0.0	.....
918440	  592.7	  491.9	  840.0	  595.4	  498.5	  781.0	    0.0	.....
918441	  592.6	  491.9	  839.0	  595.4	  498.9	  780.0	    0.0	.....
918442	  592.6	  491.7	  838.0	  595.3	  499.4	  779.0	    0.0	.....
918443	  592.6	  491.3	  837.0	  595.0	  499.6	  779.0	    0.0	.....
918444	  592.7	  491.0	  837.0	  594.9	  499.6	  780.0	    0.0	.....
918445	  592.7	  490.7	  837.0	  594.8	  499.5	  780.0	    0.0	.....
918446	  592.6	  490.7	  837.0	  594.8	  499.5	  781.0	    0.0	.....
918447	  592.6	  490.7	  837.0	  595.1	  499.8	  781.0	    0.0	.....
918448	  592.5	  490.7	  837.0	  595.6	  500.2	  781.0	    0.0	.....
918449	  592.4	  490.8	  839.0	  596.0	  500.6	  781.0	    0.0	.....
918450	  592.3	  490.9	  840.0	  595.9	  500.7	  780.0	    0.0	.....
918451	  592.3	  491.0	  842.0	  595.8	  500.9	  778.0	    0.0	.....
918452	  592.9	  491.2	  841.0	  595.9	  500.5	  778.0	    0.0	.....
918453	  593.4	  491.4	  840.0	  595.9	  500.0	  778.0	    0.0	.....
918454	  593.4	  491.6	  839.0	  595.8	  499.5	  779.0	    0.0	.....
918455	  593.0	  491.9	  840.0	  595.7	  499.5	  781.0	    0.0	.....
918456	  592.8	  492.2	  841.0	  595.9	  499.7	  782.0	    0.0	.....
918457	  593.4	  492.3	  840.0	  596.1	  500.0	  782.0	    0.0	.....
918458	  594.0	  492.3	  840.0	  596.4	  500.2	  781.0	    0.0	.....
918459	  594.5	  492.2	  840.0	  596.1	  499.8	  780.0	    0.0	.....
918460	  594.8	  492.3	  839.0	  595.7	  499.3	  779.0	    0.0	.....
918461	  595.1	  492.8	  840.0	  595.2	  498.9	  780.0	    0.0	.....
918462	  595.2	  493.4	  840.0	  595.1	  499.0	  781.0	    0.0	.....
918463	  595.1	  493.3	  841.0	  595.0	  498.5	  781.0	    0.0	.....
918464	  595.0	  492.9	  841.0	  595.0	  498.1	  780.0	    0.0	.....
918465	  594.9	  492.5	  841.0	  594.4	  497.6	  777.0	    0.0	.....
918466	  595.8	  492.4	  841.0	  593.7	  498.1	  776.0	    0.0	.....
918467	  596.7	  492.3	  843.0	  593.1	  498.5	  775.0	    0.0	.....
918468	  597.1	  492.4	  844.0	  593.3	  498.9	  775.0	    0.0	.....
918469	  596.6	  492.6	  845.0	  593.9	  498.7	  774.0	    0.0	.....
918470	  596.0	  492.7	  844.0	  594.4	  498.4	  773.0	    0.0	.....
918471	  595.8	  492.7	  844.0	  594.5	  498.0	  772.0	    0.0	.....
918472	  596.2	  493.2	  844.0	  594.2	  497.6	  772.0	    0.0	.....
918473	  596.6	  493.8	  843.0	  593.9	  497.3	  774.0	    0.0	.....
918474	  597.1	  494.1	  844.0	  594.0	  497.2	  776.0	    0.0	.....
918475	  597.1	  493.8	  845.0	  594.1	  497.2	  778.0	    0.0	.....
918476	  597.4	  493.8	  847.0	  594.0	  497.2	  779.0	    0.0	.....
918477	  597.7	  494.4	  847.0	  593.8	  497.2	  779.0	    0.0	.....
918478	  598.0	  494.9	  848.0	  593.8	  497.2	  780.0	    0.0	.....
918479	  598.0	  495.3	  847.0	  594.0	  497.2	  778.0	    0.0	.....
918480	  598.0	  495.4	  847.0	  594.2	  497.3	  777.0	    0.0	.....
918481	  597.9	  495.4	  847.0	  594.2	  497.5	  775.0	    0.0	.....
918482	  597.8	  495.4	  847.0	  594.2	  497.6	  776.0	    0.0	.....
918483	  597.8	  495.3	  847.0	  594.0	  498.0	  778.0	    0.0	.....
918484	  597.8	  495.2	  847.0	  593.7	  498.8	  779.0	    0.0	.....
918485	  597.9	  495.0	  847.0	  593.6	  499.5	  779.0	    0.0	.....
918486	  598.0	  494.5	  847.0	  593.7	  499.5	  779.0	    0.0	.....
918487	  598.0	  494.0	  848.0	  593.8	  499.3	  779.0	    0.0	.....
918488	  598.0	  493.4	  849.0	  593.8	  499.2	  777.0	    0.0	.....
918489	  597.9	  493.3	  849.0	  594.1	  499.7	  776.0	    0.0	.....
918490	  597.8	  493.4	  848.0	  594.4	  500.1	  775.0	    0.0	.....
918491	  597.8	  493.6	  846.0	  594.4	  500.0	  776.0	    0.0	.....
918492	  597.7	  493.7	  847.0	  594.0	  499.6	  778.0	    0.0	.....
918493	  597.6	  493.6	  849.0	  593.7	  499.2	  778.0	    0.0	.....
918494	  597.7	  493.5	  850.0	  594.0	  500.1	  779.0	    0.0	.....
918495	  597.9	  493.7	  850.0	  594.1	  501.2	  777.0	    0.0	.....
918496	  598.0	  494.2	  851.0	  594.1	  501.8	  776.0	    0.0	.....
918497	  598.0	  494.6	  852.0	  594.0	  501.2	  775.0	    0.0	.....
918498	  598.1	  494.9	  851.0	  593.9	  500.7	  775.0	    0.0	.....
918499	  598.1	  495.0	  850.0	  593.9	  501.1	  775.0	    0.0	.....
918500	  598.1	  495.2	  849.0	  593.9	  501.5	  775.0	    0.0	.....
918501	  598.1	  495.3	  849.0	  594.1	  501.9	  775.0	    0.0	.....
918502	  597.9	  495.2	  849.0	  594.2	  501.5	  775.0	    0.0	.....
918503	  597.6	  495.1	  850.0	  593.8	  501.0	  776.0	    0.0	.....
918504	  597.0	  495.0	  850.0	  593.4	  500.5	  777.0	    0.0	.....
918505	  596.6	  494.9	  850.0	  592.9	  500.3	  777.0	    0.0	.....
918506	  596.4	  494.8	  849.0	  592.8	  500.9	  776.0	    0.0	.....
918507	  596.8	  494.6	  849.0	  592.7	  501.6	  775.0	    0.0	.....
918508	  597.3	  494.4	  848.0	  592.6	  501.4	  775.0	    0.0	.....
918509	  597.7	  494.2	  847.0	  592.5	  500.4	  776.0	    0.0	.....
918510	  597.6	  494.1	  849.0	  592.5	  499.7	  777.0	    0.0	.....
918511	  597.2	  494.0	  851.0	  592.4	  499.7	  779.0	    0.0	.....
918512	  596.8	  494.0	  853.0	  592.3	  499.8	  780.0	    0.0	.....
918513	  596.5	  494.0	  853.0	  592.7	  499.7	  780.0	    0.0	.....
918514	  596.9	  494.0	  853.0	  593.0	  500.5	  780.0	    0.0	.....
918515	  597.2	  493.9	  853.0	  593.4	  501.2	  780.0	    0.0	.....
918516	  597.4	  493.9	  853.0	  593.3	  501.9	  780.0	    0.0	.....
918517	  597.4	  494.1	  853.0	  593.0	  501.9	  781.0	    0.0	.....
918518	  597.5	  494.2	  853.0	  592.8	  502.0	  782.0	    0.0	.....
918519	  597.6	  494.3	  852.0	  592.7	  502.0	  782.0	    0.0	.....
918520	  597.6	  494.6	  852.0	  592.6	  502.1	  782.0	    0.0	.....
918521	  597.6	  494.8	  852.0	  592.5	  502.1	  782.0	    0.0	.....
918522	  597.5	  495.0	  851.0	  592.4	  502.1	  782.0	    0.0	.....
918523	  597.5	  495.1	  850.0	  592.1	  501.7	  782.0	    0.0	.....
918524	  597.5	  495.5	  850.0	  591.7	  501.5	  782.0	    0.0	.....
918525	  596.8	  495.9	  850.0	  591.3	  501.4	  781.0	    0.0	.....
918526	  596.1	  495.7	  850.0	  591.3	  501.7	  781.0	    0.0	.....
918527	  595.4	  495.1	  850.0	  591.9	  502.1	  780.0	    0.0	.....
918528	  595.4	  494.7	  852.0	  592.5	  502.5	  783.0	    0.0	.....
918529	  595.4	  494.9	  854.0	  592.7	  502.2	  785.0	    0.0	.....
918530	  595.4	  495.2	  855.0	  592.3	  501.6	  786.0	    0.0	.....
918531	  595.5	  495.4	  854.0	  591.9	  501.6	  786.0	    0.0	.....
918532	  595.6	  495.7	  853.0	  592.0	  501.8	  786.0	    0.0	.....
918533	  595.7	  495.9	  853.0	  592.2	  501.8	  786.0	    0.0	.....
918534	  595.7	  496.1	  854.0	  592.2	  500.9	  786.0	    0.0	.....
918535	  595.9	  495.7	  855.0	  592.0	  500.5	  785.0	    0.0	.....
918536	  596.1	  495.2	  856.0	  592.2	  500.5	  785.0	    0.0	.....
918537	  596.7	  494.6	  856.0	  592.5	  501.1	  785.0	    0.0	.....
918538	  597.3	  494.4	  856.0	  592.8	  501.8	  786.0	    0.0	.....
918539	  598.0	  494.3	  856.0	  593.3	  502.3	  787.0	    0.0	.....
918540	  598.3	  494.5	  856.0	  593.8	  503.4	  786.0	    0.0	.....
918541	  598.3	  494.7	  857.0	  594.3	  504.2	  787.0	    0.0	.....
918542	  598.2	  494.7	  856.0	  594.1	  504.7	  788.0	    0.0	.....
918543	  597.7	  494.5	  856.0	  593.9	  504.0	  788.0	    0.0	.....
918544	  597.3	  494.3	  855.0	  593.8	  503.4	  786.0	    0.0	.....
918545	  596.9	  494.7	  855.0	  594.0	  503.1	  785.0	    0.0	.....
918546	  597.1	  495.4	  856.0	  594.2	  503.2	  785.0	    0.0	.....
918547	  597.3	  496.1	  857.0	  593.8	  503.4	  785.0	    0.0	.....
918548	  597.5	  496.3	  857.0	  593.1	  503.5	  785.0	    0.0	.....
918549	  597.5	  496.0	  858.0	  592.4	  503.5	  786.0	    0.0	.....
918550	  597.4	  495.7	  858.0	  592.2	  504.2	  786.0	    0.0	.....
918551	  597.4	  495.4	  858.0	  592.1	  504.9	  785.0	    0.0	.....
918552	  597.4	  494.9	  858.0	  592.2	  505.6	  784.0	    0.0	.....
918553	  597.5	  494.3	  858.0	  593.1	  505.5	  784.0	    0.0	.....
918554	  597.5	  493.7	  858.0	  593.9	  504.9	  784.0	    0.0	.....
918555	  597.5	  493.7	  857.0	  594.5	  504.2	  784.0	    0.0	.....
918556	  597.4	  494.1	  856.0	  594.4	  503.6	  785.0	    0.0	.....
918557	  597.3	  494.5	  856.0	  594.3	  503.7	  784.0	    0.0	.....
918558	  597.0	  494.5	  857.0	  594.0	  504.1	  783.0	    0.0	.....
918559	  596.8	  494.0	  858.0	  594.0	  504.2	  782.0	    0.0	.....
918560	  596.7	  493.5	  859.0	  593.8	  504.3	  783.0	    0.0	.....
918561	  596.5	  493.1	  860.0	  593.9	  504.2	  783.0	    0.0	.....
918562	  596.3	  492.6	  859.0	  593.9	  504.2	  784.0	    0.0	.....
918563	  596.1	  492.2	  859.0	  593.9	  503.8	  784.0	    0.0	.....
918564	  595.9	  492.2	  859.0	  593.8	  503.1	  784.0	    0.0	.....
918565	  595.5	  492.6	  857.0	  593.7	  502.6	  784.0	    0.0	.....
918566	  595.1	  493.8	  856.0	  593.5	  502.4	  784.0	    0.0	.....
918567	  594.8	  494.7	  855.0	  593.3	  502.4	  783.0	    0.0	.....
918568	  594.8	  495.1	  856.0	  593.0	  502.0	  783.0	    0.0	.....
918569	  594.9	  494.2	  857.0	  592.8	  501.5	  783.0	    0.0	.....
918570	  595.1	  493.5	  859.0	  593.0	  501.2	  785.0	    0.0	.....
918571	  595.6	  493.3	  859.0	  593.4	  501.2	  787.0	    0.0	.....
918572	  596.1	  493.4	  860.0	  593.2	  501.2	  788.0	    0.0	.....
918573	  596.5	  493.3	  859.0	  592.6	  501.1	  788.0	    0.0	.....
918574	  596.5	  493.4	  858.0	  592.1	  501.1	  787.0	    0.0	.....
918575	  596.7	  493.5	  858.0	  592.2	  501.1	  786.0	    0.0	.....
918576	  596.8	  493.6	  859.0	  592.0	  501.2	  785.0	    0.0	.....
918577	  597.3	  494.1	  860.0	  591.8	  501.2	  785.0	    0.0	.....
918578	  597.8	  494.7	  862.0	  591.6	  501.2	  786.0	    0.0	.....
918579	  598.2	  495.1	  864.0	  591.8	  501.2	  789.0	    0.0	.....
918580	  598.2	  494.9	  864.0	  592.1	  501.1	  791.0	    0.0	.....
918581	  598.3	  494.9	  864.0	  592.2	  500.7	  792.0	    0.0	.....
918582	  598.4	  494.9	  863.0	  592.2	  500.0	  790.0	    0.0	.....
918583	  599.1	  494.8	  862.0	  592.1	  499.2	  788.0	    0.0	.....
918584	  599.6	  494.5	  862.0	  592.4	  498.8	  788.0	    0.0	.....
918585	  600.1	  494.3	  862.0	  592.4	  498.8	  787.0	    0.0	.....
918586	  600.1	  494.5	  863.0	  592.4	  499.0	  786.0	    0.0	.....
918587	  600.2	  494.7	  864.0	  592.4	  499.5	  786.0	    0.0	.....
918588	  600.3	  495.0	  864.0	  592.7	  499.8	  786.0	    0.0	.....
918589	  600.6	  495.0	  864.0	  593.1	  499.5	  787.0	    0.0	.....
918590	  600.8	  494.9	  863.0	  593.1	  498.9	  788.0	    0.0	.....
918591	  601.0	  494.9	  864.0	  592.9	  498.5	  789.0	    0.0	.....
918592	  601.3	  494.9	  864.0	  592.7	  498.7	  788.0	    0.0	.....
918593	  601.4	  495.0	  865.0	  592.7	  499.1	  788.0	    0.0	.....
918594	  601.5	  495.3	  865.0	  592.8	  499.9	  788.0	    0.0	.....
918595	  601.4	  495.5	  865.0	  592.7	  500.5	  788.0	    0.0	.....
918596	  601.8	  495.7	  865.0	  592.6	  500.9	  788.0	    0.0	.....
918597	  602.2	  495.6	  865.0	  592.6	  501.0	  788.0	    0.0	.....
918598	  602.4	  495.5	  865.0	  592.7	  501.0	  789.0	    0.0	.....
918599	  602.2	  495.4	  865.0	  593.2	  501.0	  790.0	    0.0	.....
918600	  602.0	  495.2	  865.0	  593.7	  500.9	  792.0	    0.0	.....
918601	  602.0	  495.1	  865.0	  593.7	  500.9	  792.0	    0.0	.....
918602	  602.0	  495.0	  866.0	  593.3	  500.9	  793.0	    0.0	.....
918603	  601.8	  495.2	  866.0	  592.8	  501.0	  793.0	    0.0	.....
918604	  601.7	  495.4	  867.0	  592.6	  501.0	  793.0	    0.0	.....
918605	  601.9	  495.5	  867.0	  592.4	  500.9	  793.0	    0.0	.....
918606	  602.2	  495.0	  867.0	  592.2	  500.6	  794.0	    0.0	.....
918607	  602.6	  494.5	  868.0	  592.1	  500.3	  793.0	    0.0	.....
918608	  602.7	  494.3	  867.0	  592.5	  500.5	  792.0	    0.0	.....
918609	  602.7	  494.4	  867.0	  592.9	  500.8	  791.0	    0.0	.....
918610	  602.7	  494.5	  867.0	  593.2	  500.3	  791.0	    0.0	.....
918611	  602.5	  494.7	  867.0	  593.1	  499.6	  792.0	    0.0	.....
918612	  602.3	  494.8	  866.0	  593.0	  498.9	  792.0	    0.0	.....
918613	  601.9	  494.8	  865.0	  593.1	  498.8	  793.0	    0.0	.....
918614	  601.7	  494.8	  866.0	  593.0	  498.7	  792.0	    0.0	.....
918615	  601.4	  494.9	  868.0	  592.9	  498.8	  791.0	    0.0	.....
918616	  601.4	  495.0	  869.0	  592.9	  499.1	  790.0	    0.0	.....
918617	  601.5	  495.1	  868.0	  592.8	  499.4	  790.0	    0.0	.....
918618	  601.8	  495.3	  868.0	  592.6	  499.4	  790.0	    0.0	.....
918619	  602.2	  495.3	  868.0	  592.5	  499.3	  791.0	    0.0	.....
918620	  602.5	  495.2	  868.0	  592.4	  499.5	  790.0	    0.0	.....
918621	  602.5	  495.2	  869.0	  592.4	  499.9	  790.0	    0.0	.....
918622	  602.3	  495.2	  868.0	  592.3	  500.2	  790.0	    0.0	.....
918623	  601.7	  495.2	  866.0	  592.3	  500.2	  790.0	    0.0	.....
918624	  601.1	  495.1	  864.0	  592.3	  500.1	  790.0	    0.0	.....
918625	  601.1	  495.0	  864.0	  592.2	  499.6	  790.0	    0.0	.....
918626	  601.4	  495.0	  864.0	  592.1	  499.2	  789.0	    0.0	.....
918627	  601.6	  495.0	  864.0	  591.9	  498.8	  788.0	    0.0	.....
918628	  601.5	  495.0	  864.0	  591.8	  498.5	  789.0	    0.0	.....
918629	  601.5	  495.0	  864.0	  591.8	  498.0	  790.0	    0.0	.....
